8.6,21.6,7,2.9,46,14.6,51,3,15,1016.9,21,44,7,20,1015.7
13.9,20.3,4,1.6,39,17,64,7,7,1020.3,15.9,82,7,20,1021.2
11.5,21.2,3.6,10.9,41,17.2,64,4,7,1025.5,20.2,62,1,24,1024.2
14.6,19.2,7,10.7,39,15.6,73,7,13,1024.5,18.1,64,3,24,1022.9
11.5,20.4,6.4,12.4,41,18,52,1,4,1021.9,19.1,55,1,26,1020.5
11.6,24.5,7.8,12.9,33,17.2,63,1,11,1022,23.8,54,1,20,1020
15.6,26.6,7.6,12.5,37,19.6,68,6,15,1019.5,24,51,1,22,1016.8
18.4,22,7.2,0.5,31,18.5,80,8,9,1013.8,20.1,74,7,9,1013
16.5,23.1,3.2,6.8,31,17.8,83,8,6,1016.4,22.5,58,2,20,1014.7
17.2,30.5,5.4,8,67,22.6,52,7,26,1006,29,38,7,30,997.5
13.4,20.3,8,8.1,48,14.2,50,5,13,1004.7,18.7,40,4,19,1005.1
9,23,5.6,11.2,44,14.7,55,5,28,1005.2,17.7,75,7,19,1006.8
12.9,20.9,5.6,8.8,30,14.9,74,7,6,1012.7,20.1,49,3,19,1009.2
14.7,18.8,7.8,6.9,98,18.1,66,7,26,989.3,15.4,59,7,35,992.8
9.9,21.2,7,7.2,83,15.2,68,7,11,999.7,20.3,37,7,43,998.2
11.2,17.8,6.4,7.8,74,13.5,49,7,33,1003.5,16.3,48,7,15,1005.4
13.3,23.6,6,2.7,54,15.8,56,7,22,1006.4,22.8,44,6,26,1003.8
14.5,18.5,5,3.2,44,15.5,70,7,9,1011.7,16.5,61,7,17,1013
11.2,15.5,5,4.6,44,13,60,7,20,1024,14.8,50,5,24,1025.5
12.1,18.1,5,7.2,26,13.2,59,7,6,1027.2,17.8,47,1,17,1024.1
10.9,23.1,4,6.9,31,13.1,71,7,11,1020.1,21.2,47,6,17,1017.2
10.6,22.2,3.8,12.5,30,15,70,1,17,1018.8,21.7,57,1,19,1016.5
13.8,22.4,6.2,0.6,35,16.7,75,7,24,1012.3,19.8,75,8,17,1008.3
16.7,22.7,1.4,2.6,46,18.5,94,8,7,997.6,21.2,68,7,9,997.5
11,16.7,3.6,6.3,43,12.8,58,7,19,1014.1,14.9,59,7,26,1016.9
9.2,22.7,4.4,11.3,33,14.2,62,2,17,1021.8,21.3,37,6,17,1018.8
10.4,26.3,4.6,8.7,46,14.3,69,5,20,1017.4,25.4,32,7,19,1011.5
13.8,25.5,7,2.4,50,19.2,61,7,19,1004,21.2,62,7,15,999.9
14,20.2,5.8,5.9,50,16.5,62,2,7,1013.1,17.4,66,7,20,1014.3
13.3,23.1,2.4,10.7,28,15.1,77,7,19,1016.3,20.9,61,6,17,1013
13.2,26.8,3.6,10.1,39,16.4,80,1,15,1008.7,22.4,60,6,22,1003.8
12.1,21.3,7,7.6,50,15.6,49,1,19,1012,19.4,37,6,17,1011.9
11.2,19.5,5.4,5.1,35,13.6,60,7,6,1016.8,18.3,47,7,19,1018.7
8.8,20.5,2.6,11.6,33,13.7,66,1,11,1027.7,19.7,50,1,19,1026.8
10.9,21,3,12,35,15.7,74,1,2,1029.3,20.2,61,1,22,1027
15.5,20.7,5.2,6.5,35,16.6,76,7,7,1028.1,20.2,68,1,24,1027
13,24.4,4.4,11,39,17.3,78,7,13,1028,19.6,69,6,24,1027
15.6,28.2,4,11.6,28,18.9,70,7,17,1025.8,25,49,5,20,1020.1
18.2,25,6.6,11.7,39,20.3,62,2,9,1017.5,24.6,28,1,11,1017.6
13.2,21.8,6.2,5.8,54,15.2,59,7,31,1014.9,19.2,49,7,28,1013.7
13.3,23.7,6.2,5.9,54,17.6,55,7,19,1016.2,21.4,49,7,17,1016.8
11.9,21.4,3.8,8.2,37,14.3,76,7,7,1017.4,20.7,50,3,15,1013.9
14.3,19.4,4.8,0.4,54,15.7,60,8,9,1010.9,18.4,45,7,19,1012.2
10.5,20.2,2.8,1.9,35,13.1,58,7,6,1020.6,18.5,50,6,11,1016.5
13.1,30.1,3.8,9.8,57,18.6,67,2,19,1008.2,29.7,29,6,22,1004.2
17.1,19.3,8.8,6.7,102,17.3,88,8,17,992.8,17.6,41,6,28,995.4
13.7,21.1,7.4,7,98,19.3,57,6,35,995,18.8,38,5,37,1000.5
8.6,16.4,3.6,9.9,50,10.7,57,3,9,1021.9,16.1,40,3,19,1028.4
7.1,16.2,4,3.1,35,8.5,74,7,13,1040.5,15.4,54,7,11,1039.1
8.5,16.8,2.6,0.9,43,13.5,67,7,13,1037.2,16,63,7,22,1034
12.9,23.4,2,7.4,43,14.8,69,6,13,1026.9,22.9,42,4,20,1020.5
14.7,19.5,4.6,1.7,41,16.5,71,7,11,1012.7,17.2,82,8,19,1007.6
11.8,20.6,1.2,6.1,61,12.6,93,8,6,994.5,19.5,54,3,26,987.3
9.8,15.9,1.8,4.2,74,10.2,79,7,11,989.2,13.5,72,7,17,996.9
9.9,18.8,2,8.6,35,12.5,54,4,20,1013.6,17.8,43,6,11,1012.5
12.2,24.9,3.2,9.3,46,14.5,74,2,20,1008,22.7,46,4,9,1006.3
13.1,22.2,5,7.9,52,15,62,2,20,1011.8,20.8,44,6,24,1008.7
14.3,19.5,5.4,6.9,70,14.4,78,7,26,1004.7,18.2,37,6,24,1007.2
10.1,21.1,5.8,9.7,41,13.1,64,7,20,1017.5,20.2,35,1,11,1013.5
12.9,22.4,4.2,4.2,57.5,15.6,58,7,17,1007.6,20.5,50,7,30,1005.4
11.9,20.1,4,7.8,74,15.8,59,6,20,1005.9,18,35,5,13,1009.8
14.1,23.3,4.4,6.1,65,17.2,58,6,35,1015.3,23,37,1,24,1014.4
11.8,24.6,4.8,10.7,43,17.9,53,1,11,1017.5,22.2,41,1,15,1014.1
10.7,23.3,5,6.9,46,14.8,67,5,17,1012.1,21.1,44,6,22,1009.5
10.4,16.1,3.2,2.6,35,13.7,56,7,7,1017.7,14.5,59,7,20,1018.3
9.6,19.2,2.4,7,46,12.1,68,7,20,1018.4,18.8,44,7,20,1014.9
12,20.6,3.2,1.8,43,12.9,84,8,13,1014.9,19.2,65,7,17,1009.1
11.7,15.8,1.6,3.4,43,11.8,88,7,20,1019.6,14.7,67,7,17,1021.9
11.7,22.4,2.8,9.6,46,15.4,58,7,24,1020,21.4,44,7,19,1014.4
13.9,14.3,4.6,0.1,39,14.3,81,7,13,1016.1,13.6,71,7,20,1017.2
10.6,15.5,1,0.1,46,12.3,80,7,7,1011.8,14.6,90,7,11,1001.5
10.9,20,1.8,9.4,50,15.5,54,2,2,1005.4,19.6,45,2,9,1001.1
11.8,17.3,4,6.5,81,14.5,50,1,26,987,14.2,52,7,35,978.9
5.4,17.2,3,6,81,7.2,75,7,22,986.6,12.4,44,7,33,990.1
6.9,13.5,3.6,7.7,104,12.8,46,3,39,995.5,12.6,42,4,37,1003.1
6.5,15.9,5.2,9.4,69,10.1,53,1,22,1018.8,15,43,6,19,1020.1
5.1,16.5,2,9.9,22,10.7,70,3,15,1023.8,14.7,55,7,13,1019.9
7.2,16.95,3.4,6.9,22,11.1,73,7,15,1019.7,16,54,3,11,1018.7
6.6,17.4,1,10.1,28.5,9.6,82,1,20,1024,15.9,64,1,13,1022.5
9.6,19.5,1.6,7.9,35,11.8,84,6,15,1023.6,16.8,65,6,15,1021.3
10.3,20.15,3.6,9.4,35,14.5,75,1,17,1022.4,20,53,1,11,1019.3
10.2,20.8,2.4,9.5,44.5,13.3,77,3,11,1019.6,17.5,53,4,19,1017.7
10.1,22.1,2.2,5,54,11.4,81,7,24,1012.7,21.2,46,7,13,1007.1
11.4,21.6,2.6,9.3,41,16.1,66,3,13,1013.6,20.5,49,1,11,1009.6
11.1,16.9,2.8,8.8,65,13.3,47,1,31,1010.2,16,37,1,26,1012
10.1,16.8,4.2,3.8,37,12.3,70,7,7,1024,16.6,56,7,9,1024.7
6.2,17.9,1.4,10.3,26,10.5,80,1,13,1027.3,16.1,56,5,7,1024.9
8.3,17.9,1.2,6.4,46,10.5,91,1,9,1027.4,16.7,33,7,20,1024.2
10.5,17,3.8,0.2,57,13.8,55,7,11,1020.8,16.3,39,7,13,1019.8
12.8,23.1,6.2,9.3,46,16.5,57,1,28,1021.5,22.6,26,1,20,1018.3
10.5,17.2,4,0,43,12.1,54,7,15,1014.5,16.1,63,7,11,1011.2
11.3,21.7,1,4.3,41,13.6,61,6,15,1010,21.3,43,7,13,1005
13.3,18,3.2,4.3,63,14.4,66,7,11,1000.8,16.2,45,6,35,998.9
10.8,18.6,4.6,6.1,83,13.5,55,7,22,1014.2,17.4,52,7,30,1011.6
12.9,16.9,4.8,1.8,65,13.8,64,7,17,1020.6,15.6,45,7,13,1019.2
12.8,21,3.6,5.5,109,15.7,58,7,15,1011.9,20,32,7,52,1000.8
7,16.5,5.6,8.4,48,10.3,54,6,20,1017.6,15.5,42,4,24,1016.2
10.3,19.2,2.8,4.2,61,14,54,7,28,1008.9,13.7,62,7,19,1006.9
6.3,12.9,2.8,0,85,8.4,90,8,24,1008.7,10.8,75,8,44,1007.9
8.4,12.3,1.6,0,89,12.2,88,8,52,1013.4,10.9,78,8,35,1017.5
9,13.9,0.8,3.9,46,12,79,8,15,1023.9,12,84,7,22,1024.2
7.6,13.7,0.6,3.5,26,8.7,83,7,13,1030.7,12.4,83,7,13,1029.8
5.9,17.2,0.8,9.2,20,9.1,84,1,11,1027.9,16.7,49,1,6,1022.9
8.5,13.6,1,5.8,50,9.7,73,7,17,1023.1,9.8,75,6,13,1024.1
3.2,12.1,2,0.7,63,5.8,79,7,9,1026.6,11.4,63,7,28,1021.4
5.8,17.3,1.4,0.5,57,11.9,86,7,26,1016.8,14.6,71,7,20,1013.2
10,14.2,1,1.3,37,12,71,7,11,1016.6,14,62,2,4,1015.7
6.4,15.5,1.8,3.6,72,11.7,64,6,31,1015.3,13.4,58,7,28,1010.6
11.7,14.3,2.2,4.1,74,13.3,39,2,19,1008.9,13,69,7,17,1009
10.4,15.8,2.2,5.9,113,12.1,58,7,44,1008.8,14.8,50,7,26,1005
11.6,13.7,3.8,8.5,113,12,47,6,48,1009.7,12.6,46,1,33,1014.5
7.5,17.6,3,8.1,70,13.6,60,4,48,1016.2,16.4,48,2,24,1015.3
7.8,14.7,3.2,8.1,50,10.5,58,1,9,1023.4,12.9,49,1,15,1023.6
3.2,12.4,1.4,8.2,28,5.8,79,4,17,1029.8,12.2,56,7,13,1026.7
4.4,14.4,0.6,8.7,33,6,82,6,20,1028.6,13.3,58,1,7,1026
2.6,11.3,1.4,3.2,50,4.5,90,7,19,1025.4,10.8,61,7,19,1021.9
4.5,19.1,1,5.3,48,11.1,73,7,22,1020.6,19,55,4,17,1016.4
11.1,18.2,1,2.2,80,15.1,66,7,20,1007.2,17.7,39,3,35,1001.7
7.6,12,2,2.7,44,8.2,65,1,26,1015,11.8,53,7,15,1010.3
6.7,12.4,2.6,7.9,43,8.9,59,1,15,1024.9,11.5,53,2,15,1027
4.4,13.9,1.6,3.8,28,7.3,78,7,15,1030.9,13.9,59,7,9,1029
5.9,12.1,0.8,0.6,26,6.6,86,7,17,1029.6,11.9,70,7,13,1028.2
4,9.8,1,6.8,37,5.7,93,2,19,1026.2,9.7,71,6,13,1023
3.7,14.5,0.8,5.5,43,6.8,78,7,20,1021.4,14.5,57,1,7,1021.5
6.2,13.1,0.6,3.6,46,9.6,66,7,11,1031.5,12,52,7,9,1032.3
1.8,11.9,0.8,8.2,43,2.7,92,1,30,1033.2,11.7,57,1,17,1029.8
2.7,17.1,0.8,2.8,48,8.6,84,6,11,1022.4,16.6,51,7,26,1016.6
8.6,17.9,2.6,6.5,70,14.5,59,3,15,1006.5,15.5,49,4,19,1006.8
8.8,14.5,2.8,8.2,39,10.2,70,1,6,1017.6,13.6,57,2,15,1019.5
4.1,14.1,1,8.1,31,5.8,84,1,19,1029.3,13.8,55,1,9,1027.5
2.5,15.4,1,5.4,39,9.4,79,2,20,1025.1,14.5,54,6,22,1020
5.7,10.9,1.2,0,28,7.1,85,7,2,1009.5,9.9,92,7,23,1003.9
5.8,14.4,0.2,4.3,46,8,93,5,6,1000.4,12.7,68,1,24,999.5
4.4,13.3,0.6,6.5,48,7.3,70,2,20,1000.7,13.2,43,1,20,999.9
7.1,12.7,2,4.1,52,10,64,6,31,993,9.7,68,7,28,994.8
7,10.9,1.8,2,57,8.4,75,7,28,995.7,9.7,78,7,26,996
7.7,10.5,1.6,2.5,59,9.6,88,7,28,1012,9.6,83,7,33,1015.5
6.3,10.1,0.4,2.8,39,8.2,82,7,13,1026.3,9.5,85,6,20,1027.6
5,12,0.2,7.2,31,6.5,83,1,13,1031.2,12,59,1,13,1029.2
2.8,10.3,0.8,3.5,35,4.4,84,7,26,1027.9,9.3,74,7,7,1024.2
4.4,13.5,0.8,8,46,8.2,74,1,15,1024.5,11.7,48,5,19,1023.8
4.5,13.6,1.6,2.9,44,8.6,73,7,26,1021.4,13.5,65,7,9,1018.8
8.3,12,0.8,7.3,63,9.9,58,3,17,1017.7,11.6,47,3,17,1016.2
7.4,12.4,1.8,0.6,50,8.9,65,7,9,1023.1,11.4,63,7,17,1023.1
6.3,14.2,1.4,4.4,37,8.9,79,3,13,1027,14,65,6,11,1027.1
4.6,14.7,1.4,8.4,22,7.3,88,1,13,1032.5,13.7,62,1,7,1031.2
3.7,10.8,1,6.1,30,3.9,97,7,20,1032.9,10.4,72,7,11,1030.2
3,9.9,0.4,8.1,33,3.5,98,1,20,1027.2,9.4,71,5,13,1022.5
3,9.9,0.8,0.2,31,5.6,87,7,Calm,1016.5,9.7,85,7,6,1013.4
4.7,12.6,0.4,3.2,46,4.9,94,3,7,1010.2,11.4,65,7,24,1011.8
4.8,15,1,8,43,9.3,71,1,20,1024.3,14.3,48,2,11,1025.5
5.5,15.8,1.2,8.2,57,7.2,79,1,19,1028.2,15.1,47,3,13,1023.7
7.2,16,2,0.5,72,12.8,41,8,28,1014.9,15.5,49,8,24,1013.6
10.8,17.1,1.6,3.9,69,12.4,59,6,11,1013.4,12.9,72,7,37,1009.1
8.9,16.6,3.6,4.9,52,12.3,64,6,22,1010.3,13.7,71,7,9,1004.4
9.6,10.6,2.2,5,85,10.1,61,2,35,992.2,7.7,78,2,30,991.8
7.2,11,2.2,4.2,70,8.8,66,7,20,991.6,10.5,52,2,11,996.8
4.1,9.2,3.8,4.2,59,5.7,82,3,9,1002.6,7.6,63,3,24,1007.5
5.5,13.1,0.4,5.6,50,9.1,67,6,19,1021.1,12.8,52,2,9,1021.7
2.8,12.3,0.4,7.9,44,5.4,82,1,15,1022.9,12.1,60,5,22,1018.7
4.4,13.6,1.4,5.4,31,6.8,80,6,17,1022.6,11.2,66,6,9,1023.6
3.6,12.3,0.4,8.6,30,5.6,90,6,15,1025,11.9,63,2,9,1022.2
2.6,13.3,1.2,7.4,35,3.9,88,1,17,1019.3,11.9,60,6,13,1017.7
3.9,11.3,0.8,6.4,22,6.3,96,7,6,1021.1,10.8,65,1,11,1017.2
2.9,12.1,1,6.2,39,3.7,90,7,19,1010.3,10.8,62,4,19,1005.7
3.7,14.4,1,7,41,6.2,79,7,13,1002.4,13,58,2,20,997.7
6.1,17.9,2,8,98,14.4,59,3,26,994,15.4,46,3,57,988.5
5.9,15,3.4,8,87,7.3,70,6,11,1003.9,14.7,48,7,35,997.9
7.3,12.9,0.6,3,61,10.2,73,5,24,997,10.7,61,7,22,996.1
6.1,12.1,1.8,3.7,52,8.1,62,3,19,995.5,9.5,61,7,13,997.2
4.2,12.5,1.8,6.9,43,7.3,67,1,11,1015.9,11.2,57,7,7,1016.1
3.3,13.3,1.6,8.1,31,5.3,81,1,19,1020.1,12.9,53,1,19,1016.3
5.3,12.4,1.2,1.5,46,7.4,75,7,19,1010.9,12.3,57,7,24,1005.4
7.4,13.9,2,3.5,59,10.6,62,1,20,997.4,12.6,56,7,35,992.2
6.6,13.3,2.2,5.9,65,7.9,70,1,26,1004.5,13,44,6,17,1005.9
7.2,12.9,2.6,5.6,46,10,70,5,24,1009.6,11.3,70,4,17,1008.1
8.7,13.9,1.2,3.8,54,9.3,72,7,13,1005.1,13.8,60,5,20,1002
5.7,14.4,2,8.9,43,8.6,75,1,7,1009.9,13.8,53,4,11,1007.3
4.8,10.9,0.4,1.8,31,6,94,8,2,996.2,9.3,87,7,6,988.4
5.9,12.7,2.2,5.4,57,8.8,56,2,4,1004.9,10.8,59,7,24,1004.5
7.8,13.8,1.8,5.9,76,8.6,74,3,28,997.2,11.4,54,7,20,998.2
